Units,Maneuvers,Probability,Fill,Avg time,Min Time,Max Time,Solution type,Avg solution,Avg iterations,Avg nodes,Avg cuts Clique,Avg cuts Cover,Avg cuts Disjunctive,Avg cuts Flow cover,Avg cuts Gomory,Avg cuts GUB,Avg cuts zero-half,Avg cuts lift and projects,Total avg cuts
30.0,3.0,0.5999999999999999,0.9000000000000001,0.06159961223602295,0.05696249008178711,0.06599545478820801,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,0.7999999999999999,0.09999999999999999,0.016000890731811525,0.013001203536987305,0.017999649047851562,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,0.7999999999999999,0.19999999999999998,0.020796608924865723,0.019964933395385742,0.024000883102416992,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,0.7999999999999999,0.29999999999999993,0.027599906921386717,0.025998592376708984,0.03400230407714844,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,0.7999999999999999,0.39999999999999997,0.03459904193878174,0.031000852584838867,0.04099845886230469,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,0.7999999999999999,0.5,0.040198540687561034,0.03799581527709961,0.045001983642578125,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,0.7999999999999999,0.5999999999999999,0.0462965726852417,0.04300260543823242,0.0540013313293457,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,0.7999999999999999,0.7000000000000001,0.052693963050842285,0.04996919631958008,0.06199955940246582,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,0.7999999999999999,0.7999999999999999,0.05759959220886231,0.05500173568725586,0.06200218200683594,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,0.7999999999999999,0.9000000000000001,0.06330060958862305,0.057999372482299805,0.07796955108642578,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,1.0,0.09999999999999999,0.016199207305908202,0.014998197555541992,0.018997669219970703,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,1.0,0.19999999999999998,0.020698022842407227,0.019992589950561523,0.0219876766204834,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,1.0,0.29999999999999993,0.02679760456085205,0.025002717971801758,0.03000187873840332,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,1.0,0.39999999999999997,0.03469972610473633,0.0319976806640625,0.042999267578125,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,1.0,0.5,0.039893579483032224,0.035961151123046875,0.04900193214416504,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,1.0,0.5999999999999999,0.04470374584197998,0.042999982833862305,0.04700350761413574,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,1.0,0.7000000000000001,0.052504229545593264,0.04900097846984863,0.060006141662597656,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,1.0,0.7999999999999999,0.057200837135314944,0.0540013313293457,0.06100034713745117,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3.0,1.0,0.9000000000000001,0.062101340293884276,0.059000253677368164,0.06699991226196289,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.6,0.1,0.20524072647094727,0.18897008895874023,0.21399974822998047,integer optimal solution,1.25,499.0,0.0,6.25,0.0,0.0,0.0,1.25,0.0,42.5,1.0,51.0
30.0,5.0,0.6,0.09999999999999999,0.03866628805796305,0.035996437072753906,0.048003196716308594,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.5999999999999999,0.19999999999999998,0.062394118309020995,0.05696606636047363,0.07300186157226562,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.5999999999999999,0.29999999999999993,0.08310267925262452,0.07600116729736328,0.10400199890136719,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.5999999999999999,0.39999999999999997,0.11039218902587891,0.09900069236755371,0.1230020523071289,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.5999999999999999,0.5,0.11919217109680176,0.11296892166137695,0.13199710845947266,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.5999999999999999,0.5999999999999999,0.13460001945495606,0.1230001449584961,0.16100049018859863,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.5999999999999999,0.7000000000000001,0.15559241771697999,0.14699959754943848,0.17200040817260742,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.5999999999999999,0.7999999999999999,0.1842975378036499,0.1679997444152832,0.20400071144104004,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.5999999999999999,0.9000000000000001,0.23405745029449462,0.21100163459777832,0.2740004062652588,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.8,0.1,0.037192344665527344,0.03500032424926758,0.039998769760131836,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.8,0.1,0.22100095748901366,0.21300244331359863,0.22700023651123047,integer optimal solution,1.4,434.2,0.0,5.6,0.0,0.0,0.0,1.0,0.0,50.0,2.0,58.6
30.0,5.0,0.7999999999999999,0.19999999999999998,0.05998950004577637,0.05600094795227051,0.0719454288482666,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.7999999999999999,0.29999999999999993,0.08439674377441406,0.07996773719787598,0.09699773788452148,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.7999999999999999,0.39999999999999997,0.10600049495697021,0.0970005989074707,0.11700057983398438,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.7999999999999999,0.5,0.12550976276397705,0.11200213432312012,0.14099860191345215,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.7999999999999999,0.5999999999999999,0.13389811515808106,0.1250004768371582,0.15501046180725098,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.7999999999999999,0.7000000000000001,0.1591038227081299,0.14500069618225098,0.17896676063537598,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.7999999999999999,0.7999999999999999,0.17769327163696289,0.17100024223327637,0.1920011043548584,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,0.7999999999999999,0.9000000000000001,0.23770599365234374,0.21900081634521484,0.2839987277984619,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,1.0,0.09999999999999999,0.042336742083231606,0.03699970245361328,0.04600238800048828,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,1.0,0.1,0.2460007667541504,0.2290031909942627,0.25800037384033203,integer optimal solution,1.75,510.75,0.0,6.5,0.0,0.0,0.0,0.25,0.0,42.25,0.5,49.5
30.0,5.0,1.0,0.19999999999999998,0.06229343414306641,0.055963754653930664,0.0720055103302002,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,1.0,0.29999999999999993,0.09329619407653808,0.0819997787475586,0.10199522972106934,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,1.0,0.39999999999999997,0.10868909358978271,0.09696125984191895,0.11899828910827637,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,1.0,0.5,0.12529664039611815,0.11400008201599121,0.14100050926208496,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,1.0,0.5999999999999999,0.14070022106170654,0.12799954414367676,0.17300105094909668,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,1.0,0.7000000000000001,0.15820064544677734,0.14999890327453613,0.17000842094421387,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,1.0,0.7999999999999999,0.1887953758239746,0.1730027198791504,0.20099925994873047,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.0,1.0,0.9000000000000001,0.23420917987823486,0.2220010757446289,0.24803972244262695,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,0.5999999999999999,0.09999999999999999,1.2802996635437012,0.22196340560913086,2.2370007038116455,integer optimal solution,5.1,51999.1,1343.2,13.8,0.0,0.0,0.0,0.8,0.0,35.4,4.8,54.8
30.0,7.0,0.5999999999999999,0.19999999999999998,0.12030262947082519,0.1120138168334961,0.13099980354309082,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,0.5999999999999999,0.29999999999999993,0.16620275974273682,0.15700054168701172,0.17999649047851562,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,0.5999999999999999,0.39999999999999997,0.21580126285552978,0.20800065994262695,0.23000049591064453,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,0.5999999999999999,0.5,0.26429295539855957,0.25099945068359375,0.28400278091430664,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,0.5999999999999999,0.5999999999999999,0.32269375324249266,0.2980008125305176,0.3600001335144043,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,0.5999999999999999,0.7000000000000001,0.3344916343688965,0.3229982852935791,0.3529672622680664,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,0.5999999999999999,0.7999999999999999,0.3793889284133911,0.36096668243408203,0.395000696182251,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,0.5999999999999999,0.9000000000000001,0.4473966121673584,0.41899943351745605,0.47500109672546387,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,0.7999999999999999,0.09999999999999999,1.3372010707855224,0.5080001354217529,3.3010001182556152,integer optimal solution,4.9,59524.5,1526.3,12.9,0.0,0.0,0.0,0.5,0.0,29.3,2.8,45.5
30.0,7.0,0.7999999999999999,0.19999999999999998,0.127297043800354,0.11400175094604492,0.15196752548217773,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,0.7999999999999999,0.29999999999999993,0.17289936542510986,0.1600017547607422,0.2019953727722168,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,0.7999999999999999,0.39999999999999997,0.20919513702392578,0.20296859741210938,0.222001314163208,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,0.7999999999999999,0.5,0.2630971670150757,0.24800372123718262,0.28100085258483887,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,0.7999999999999999,0.5999999999999999,0.3142892599105835,0.29596638679504395,0.3319978713989258,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,0.7999999999999999,0.7000000000000001,0.33249316215515134,0.32096219062805176,0.3789999485015869,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,0.7999999999999999,0.7999999999999999,0.3714892387390137,0.3600020408630371,0.3869638442993164,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,0.7999999999999999,0.9000000000000001,0.43769683837890627,0.4180333614349365,0.4550004005432129,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,1.0,0.09999999999999999,1.4054967880249023,0.5109620094299316,2.5030012130737305,integer optimal solution,6.3,54655.1,1508.4,14.4,0.0,0.0,0.0,0.9,0.0,32.1,2.8,50.2
30.0,7.0,1.0,0.19999999999999998,0.11589574813842773,0.10900020599365234,0.12299895286560059,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,1.0,0.29999999999999993,0.16579556465148926,0.1549978256225586,0.18100214004516602,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,1.0,0.39999999999999997,0.2112880229949951,0.19896292686462402,0.2279648780822754,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,1.0,0.5,0.2627997875213623,0.24199938774108887,0.28999876976013184,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,1.0,0.5999999999999999,0.30369346141815184,0.28799867630004883,0.34296417236328125,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,1.0,0.7000000000000001,0.33759336471557616,0.3190000057220459,0.3599660396575928,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,1.0,0.7999999999999999,0.3760929346084595,0.36100053787231445,0.38699865341186523,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,7.0,1.0,0.9000000000000001,0.4638997554779053,0.424999475479126,0.572033166885376,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,0.5999999999999999,0.09999999999999999,2.4745453357696534,0.735999345779419,8.715453624725342,integer optimal solution,8.7,75685.5,2560.6,16.7,0.0,0.0,0.0,0.7,0.0,30.3,1.9,49.6
30.0,9.0,0.5999999999999999,0.19999999999999998,9.49462993144989,5.239838600158691,11.587960958480835,integer infeasible,0.0,138736.8,585.4,77.9,0.0,0.0,0.0,0.0,0.0,20.0,5.9,103.8
30.0,9.0,0.5999999999999999,0.29999999999999993,0.2988221883773804,0.2879648208618164,0.32105207443237305,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,0.5999999999999999,0.39999999999999997,0.3761832475662231,0.3560018539428711,0.41300177574157715,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,0.5999999999999999,0.5,0.45929172039031985,0.43199872970581055,0.48800039291381836,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,0.5999999999999999,0.5999999999999999,0.5390894412994385,0.5139975547790527,0.5870020389556885,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,0.5999999999999999,0.7000000000000001,0.6167881965637207,0.5899982452392578,0.6409626007080078,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,0.5999999999999999,0.7999999999999999,0.7085982084274292,0.6739969253540039,0.7669987678527832,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,0.5999999999999999,0.9000000000000001,0.7761904001235962,0.7440004348754883,0.8189990520477295,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,0.7999999999999999,0.09999999999999999,2.544899821281433,0.6499969959259033,3.6679980754852295,integer optimal solution,9.2,104085.2,3265.1,20.7,0.0,0.0,0.0,0.5,0.0,29.7,2.7,53.6
30.0,9.0,0.7999999999999999,0.19999999999999998,9.079832100868225,6.013000249862671,10.726998329162598,integer infeasible,0.0,125521.7,526.2,71.4,0.0,0.0,0.0,0.0,0.0,19.7,5.2,96.3
30.0,9.0,0.7999999999999999,0.29999999999999993,0.29626240730285647,0.27500271797180176,0.32961249351501465,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,0.7999999999999999,0.39999999999999997,0.37130041122436525,0.35300326347351074,0.42400050163269043,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,0.7999999999999999,0.5,0.4438849687576294,0.4259662628173828,0.4589667320251465,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,0.7999999999999999,0.5999999999999999,0.527790641784668,0.5089671611785889,0.5470004081726074,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,0.7999999999999999,0.7000000000000001,0.620100450515747,0.5929985046386719,0.6570274829864502,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,0.7999999999999999,0.7999999999999999,0.6800988435745239,0.6629974842071533,0.6980025768280029,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,0.7999999999999999,0.9000000000000001,0.8065013647079468,0.7460024356842041,0.8470010757446289,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,1.0,0.09999999999999999,2.0225564002990724,0.9769980907440186,3.567998170852661,integer optimal solution,8.7,65843.0,2043.5,22.2,0.0,0.0,0.0,0.2,0.0,36.2,3.7,62.3
30.0,9.0,1.0,0.19999999999999998,8.869382095336913,6.514998435974121,10.644003629684448,integer infeasible,0.0,127332.4,540.7,71.4,0.0,0.0,0.0,0.0,0.0,21.0,5.2,97.6
30.0,9.0,1.0,0.29999999999999993,0.3021965265274048,0.28299427032470703,0.33500170707702637,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,1.0,0.39999999999999997,0.3760890245437622,0.3679962158203125,0.3959968090057373,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,1.0,0.5,0.4598004579544067,0.4430203437805176,0.4779970645904541,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,1.0,0.5999999999999999,0.5373979330062866,0.5220012664794922,0.5559992790222168,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,1.0,0.7000000000000001,0.6239999055862426,0.6099984645843506,0.6479959487915039,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,1.0,0.7999999999999999,0.7393994331359863,0.7109990119934082,0.7780001163482666,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9.0,1.0,0.9000000000000001,0.8016918182373047,0.7530064582824707,0.8549971580505371,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.5999999999999999,0.09999999999999999,0.0256014347076416,0.02099895477294922,0.030997753143310547,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.5999999999999999,0.19999999999999998,0.04040055274963379,0.03300142288208008,0.047998905181884766,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.5999999999999999,0.29999999999999993,0.051402950286865236,0.046997785568237305,0.05800175666809082,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.5999999999999999,0.39999999999999997,0.06430363655090332,0.057000160217285156,0.07799744606018066,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.5999999999999999,0.5,0.07700028419494628,0.07200145721435547,0.0840003490447998,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.5999999999999999,0.5999999999999999,0.0964970588684082,0.08699917793273926,0.10400176048278809,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.5999999999999999,0.7000000000000001,0.1091012954711914,0.09600377082824707,0.11999917030334473,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.5999999999999999,0.7999999999999999,0.12189714908599854,0.11299657821655273,0.14000201225280762,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.5999999999999999,0.9000000000000001,0.12069592475891114,0.10399866104125977,0.13399934768676758,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.7999999999999999,0.09999999999999999,0.026998686790466308,0.02100086212158203,0.038995981216430664,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.7999999999999999,0.19999999999999998,0.03779959678649902,0.03299999237060547,0.04700160026550293,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.7999999999999999,0.29999999999999993,0.05570054054260254,0.04800081253051758,0.06599593162536621,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.7999999999999999,0.39999999999999997,0.06429603099822997,0.0559992790222168,0.07500314712524414,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.7999999999999999,0.5,0.07999916076660156,0.07100057601928711,0.10400390625,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.7999999999999999,0.5999999999999999,0.0955002784729004,0.08503317832946777,0.11099839210510254,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.7999999999999999,0.7000000000000001,0.10509686470031739,0.10099554061889648,0.11400270462036133,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.7999999999999999,0.7999999999999999,0.11918766498565674,0.10300087928771973,0.13300037384033203,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,0.7999999999999999,0.9000000000000001,0.11600315570831299,0.10599684715270996,0.12604665756225586,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,1.0,0.09999999999999999,0.026492619514465333,0.023966312408447266,0.028964757919311523,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,1.0,0.19999999999999998,0.03750364780426026,0.03499746322631836,0.042000770568847656,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,1.0,0.29999999999999993,0.04910421371459961,0.04600095748901367,0.054001808166503906,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,1.0,0.39999999999999997,0.06470093727111817,0.057031869888305664,0.07399964332580566,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,1.0,0.5,0.07769908905029296,0.07199764251708984,0.08699893951416016,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,1.0,0.5999999999999999,0.0906052827835083,0.0820009708404541,0.1030433177947998,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,1.0,0.7000000000000001,0.11369814872741699,0.09696602821350098,0.14296889305114746,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,1.0,0.7999999999999999,0.1154977798461914,0.10599970817565918,0.1340024471282959,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,3.0,1.0,0.9000000000000001,0.11388998031616211,0.09996199607849121,0.13100004196166992,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.5999999999999999,0.09999999999999999,0.06690039634704589,0.062000274658203125,0.07700300216674805,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
